Code;Libellé;Médiane du niveau de vie 2015
25307;Les Hôpitaux-Neufs;36134
25308;Les Hôpitaux-Vieux;29644
25309;Houtaud;26898
25310;Huanne-Montmartin;N/A
25311;Hyémondans;19970
25312;Hyèvre-Magny;N/A
25313;Hyèvre-Paroisse;19010
25314;Indevillers;26182
25315;L'Isle-sur-le-Doubs;18665
25316;Issans;24437
25317;Jallerange;19203
25318;Jougne;34188
25320;Labergement-Sainte-Marie;30375
25321;Villers-le-Lac;32116
25322;Laire;25061
25323;Laissey;19241
25324;Lanans;17500
25325;Landresse;20554
25326;Lantenne-Vertière;21943
25327;Lanthenans;N/A
25328;Larnod;24336
25329;Laval-le-Prieuré;N/A
25330;Lavans-Quingey;21802
25331;Lavans-Vuillafans;19857
25332;Lavernay;21437
25333;Laviron;20219
25334;Levier;20962
25335;Liebvillers;19182
25336;Liesle;20290
25338;Lizine;N/A
25339;Lods;19061
25340;Lombard;21317
25341;Lomont-sur-Crête;19701
25342;Longechaux;N/A
25343;Longemaison;21442
25344;Longevelle-lès-Russey;N/A
25345;Longevelle-sur-Doubs;21208
25346;Longeville;19879
25347;La Longeville;24881
25348;Longevilles-Mont-d'Or;32418
25349;Loray;24731
25350;Lougres;21127
25351;Le Luhier;23973
25354;Luxiol;19050
25355;Magny-Châtelard;N/A
25356;Maîche;24451
25357;Maisons-du-Bois-Lièvremont;25820
25359;Malans;18905
25360;Malbrans;20851
25361;Malbuisson;33692
25362;Malpas;28480
25364;Mamirolle;23318
25365;Mancenans;19531
25366;Mancenans-Lizerne;25689
25367;Mandeure;18863
25368;Marchaux-Chaudefontaine;21232
25369;Marvelise;19400
25370;Mathay;22175
25371;Mazerolles-le-Salin;20984
25372;Médière;19094
25373;Le Mémont;N/A
25374;Mercey-le-Grand;20117
25375;Mérey-sous-Montrond;22627
25376;Mérey-Vieilley;20678
25377;Mésandans;20900
25378;Meslières;22001
25379;Mesmay;N/A
25380;Métabief;34012
25381;Miserey-Salines;25283
25382;Moncey;21487
25383;Moncley;24405
25384;Mondon;N/A
25385;Montagney-Servigney;19489
25386;Montancy;22260
25387;Montandon;25965
25388;Montbéliard;17391
25389;Montbéliardot;22154
25390;Montbenoît;25192
25391;Mont-de-Laval;21780
25392;Mont-de-Vougney;29908
25393;Montécheroux;21189
25394;Montenois;22077
25395;Montfaucon;28398
25397;Montferrand-le-Château;22715
25398;Montflovin;30268
25400;Montgesoye;20120
25401;Montivernage;N/A
25402;Montjoie-le-Château;N/A
25403;Montlebon;30907
25404;Montmahoux;N/A
25405;Montperreux;34061
25406;Montrond-le-Château;22187
25408;Montussaint;N/A
25410;Morre;23029
25411;Morteau;28292
25413;Mouthe;28027
25414;Le Moutherot;22397
25415;Mouthier-Haute-Pierre;20808
25416;Myon;19568
25417;Naisey-les-Granges;21552
25418;Nancray;23213
25419;Nans;N/A
25420;Nans-sous-Sainte-Anne;21311
25421;Narbief;N/A
25422;Neuchâtel-Urtière;23350
25424;Les Premiers Sapins;21522
25425;Noël-Cerneux;35195
25426;Noirefontaine;21597
25427;Noironte;21818
25428;Nommay;23033
25429;Novillars;19548
25430;Ollans;N/A
25431;Onans;21399
25432;Orchamps-Vennes;26063
25433;Orgeans-Blanchefontaine;N/A
25434;Ornans;21424
25435;Orsans;21188
25436;Orve;N/A
25437;Osse;21406
25438;Osselle-Routelle;22130
25439;Ougney-Douvot;19133
25440;Ouhans;21879
25441;Ouvans;N/A
25442;Oye-et-Pallet;31077
25443;Palantine;N/A
25444;Palise;23825
25445;Paroy;20466
25446;Passavant;21380
25447;Passonfontaine;23201
25448;Pelousey;23278
25449;Péseux;21134
25450;Pessans;N/A
25451;Petite-Chaux;29430
25452;Pierrefontaine-lès-Blamont;24776
25453;Pierrefontaine-les-Varans;19225
25454;Pirey;25747
25455;Placey;21833
25456;Plaimbois-du-Miroir;23750
25457;Plaimbois-Vennes;N/A
25458;Les Plains-et-Grands-Essarts;21493
25459;La Planée;25777
25460;Le Val;21846
25461;Pompierre-sur-Doubs;19066
25462;Pontarlier;22660
25463;Pont-de-Roide-Vermondans;19934
25464;Les Pontets;25801
25465;Pont-les-Moulins;20705
25466;Pouilley-Français;23299
25467;Pouilley-les-Vignes;24309
25468;Pouligney-Lusans;21652
25469;Présentevillers;22031
25470;La Prétière;20121
25471;Provenchère;20964
25472;Puessans;N/A
25473;Pugey;22099
25474;Le Puy;20275
25475;Quingey;20416
25476;Rahon;20448
25477;Rancenay;23894
25478;Randevillers;20326
25479;Rang;18882
25481;Raynans;24117
25482;Recologne;22517
25483;Reculfoz;N/A
25485;Rémondans-Vaivre;22583
25486;Remoray-Boujeons;28723
25487;Renédale;N/A
25488;Rennes-sur-Loue;19342
25489;Reugney;19319
25490;Rigney;20475
25491;Rignosot;19963
25492;Rillans;N/A
25493;La Rivière-Drugeon;23631
25494;Rochejean;31873
25495;Roche-lez-Beaupré;21122
25496;Roche-lès-Clerval;14300
25497;Roches-lès-Blamont;22329
25498;Rognon;N/A
25499;Romain;19957
25500;Ronchaux;N/A
25501;Rondefontaine;N/A
25502;Roset-Fluans;22013
25503;Rosières-sur-Barbèche;19718
25504;Rosureux;N/A
25505;Rougemont;18950
25506;Rougemontot;N/A
25507;Rouhe;N/A
25508;Roulans;21657
25510;Ruffey-le-Château;22681
25511;Rurey;21187
25512;Le Russey;26254
25513;Sainte-Anne;N/A
25514;Saint-Antoine;31640
25515;Sainte-Colombe;27568
25516;Saint-Georges-Armont;17119
25517;Saint-Gorgon-Main;23139
25518;Saint-Hilaire;20606
25519;Saint-Hippolyte;21078
25520;Saint-Juan;18225
25521;Saint-Julien-lès-Montbéliard;22546
25522;Saint-Julien-lès-Russey;23637
25523;Sainte-Marie;23669
25524;Saint-Maurice-Colombier;21088
25525;Saint-Point-Lac;31629
25526;Sainte-Suzanne;19587
25527;Saint-Vit;20925
25528;Samson;N/A
25529;Sancey;19994
25532;Saône;22406
25533;Saraz;N/A
25534;Sarrageois;30130
25535;Saules;21372
25536;Sauvagney;20277
25537;Scey-Maisières;21998
25538;Séchin;17173
25539;Seloncourt;21359
25540;Semondans;23700
25541;Septfontaines;21387
25542;Serre-les-Sapins;23277
25544;Servin;20088
25545;Silley-Amancey;21160
25546;Silley-Bléfond;N/A
25547;Sochaux;15594
25548;Solemont;20013
25549;Sombacour;23351
25550;La Sommette;18771
25551;Soulce-Cernay;23428
25552;Sourans;20016
25553;Soye;18783
25554;Surmont;18035
25555;Taillecourt;22596
25556;Tallans;N/A
25557;Tallenay;28491
25558;Tarcenay;22527
25559;Thiébouhans;26017
25560;Thise;23520
25561;Thoraise;21079
25562;Thulay;26720
25563;Thurey-le-Mont;20333
25564;Torpes;22087
25565;Touillon-et-Loutelet;31140
25566;La Tour-de-Sçay;20712
25567;Tournans;20526
25569;Trépot;22549
25570;Tressandans;N/A
25571;Trévillers;25536
25572;Trouvans;19528
25573;Urtière;N/A
25574;Uzelle;18394
25575;Vaire;22801
25578;Valdahon;20837
25579;Val-de-Roulans;21756
25580;Valentigney;17799
25582;Valleroy;24816
25583;Valonne;20105
25584;Valoreille;23117
25586;Vandoncourt;23728
25588;Vaucluse;21880
25589;Vauclusotte;N/A
25590;Vaudrivillers;N/A
25591;Vaufrey;19379
25592;Vaux-et-Chantegrue;29756
25594;Velesmes-Essarts;22538
25595;Vellerot-lès-Belvoir;N/A
25596;Vellerot-lès-Vercel;N/A
25597;Vellevans;17462
25598;Venise;20532
25599;Vennans;21867
25600;Vennes;29795
25601;Vercel-Villedieu-le-Camp;20827
25602;Vergranne;17864
25604;Verne;19756
25605;Vernierfontaine;21052
25607;Vernois-lès-Belvoir;N/A
25608;Le Vernoy;20937
25609;Verrières-de-Joux;27182
25611;La Vèze;24242
25612;Vieilley;21584
25613;Viéthorey;20287
25614;Vieux-Charmont;20893
25615;Villars-lès-Blamont;22474
25616;Villars-Saint-Georges;22337
25617;Villars-sous-Dampjoux;21371
25618;Villars-sous-Écot;21755
25619;Les Villedieu;27198
25620;Ville-du-Pont;25825
25621;Villeneuve-d'Amont;19644
25622;Villers-Buzon;23850
25623;Villers-Chief;21185
25624;Villers-Grélot;17735
25625;Villers-la-Combe;N/A
25626;Villers-Saint-Martin;21333
25627;Villers-sous-Chalamont;21089
25628;Villers-sous-Montrond;21760
25629;Voillans;21349
25630;Voires;N/A
25631;Vorges-les-Pins;22202
25632;Voujeaucourt;21533
25633;Vuillafans;19801
25634;Vuillecin;26661
25635;Vyt-lès-Belvoir;21115
26001;Solaure en Diois;21042
26002;Albon;20206
26003;Aleyrac;N/A
26004;Alixan;21568
26005;Allan;22792
26006;Allex;22221
26007;Ambonil;21455
26008;Ancône;20075
26009;Andancette;18952
26010;Anneyron;20312
26011;Aouste-sur-Sye;19270
26012;Arnayon;N/A
26013;Arpavon;N/A
26014;Arthémonay;21518
26015;Aubenasson;N/A
26016;Aubres;18877
26017;Aucelon;N/A
26018;Aulan;N/A
26019;Aurel;19178
26020;La Répara-Auriples;19556
26021;Autichamp;19957
26022;Ballons;N/A
26023;Barbières;20295
26024;Barcelonne;24286
26025;Barnave;15720
26026;Barret-de-Lioure;N/A
26027;Barsac;15510
26028;Bathernay;20181
26030;La Bâtie-des-Fonds;N/A
26031;La Bâtie-Rolland;20308
26032;La Baume-Cornillane;23951
26033;La Baume-de-Transit;19015
26034;La Baume-d'Hostun;20382
26035;Beaufort-sur-Gervanne;18544
26036;Beaumont-en-Diois;N/A
26037;Beaumont-lès-Valence;22930
26038;Beaumont-Monteux;21809
26039;Beauregard-Baret;20807
26040;Beaurières;N/A
26041;Beausemblant;21262
26042;Beauvallon;22603
26043;Beauvoisin;20978
26045;La Bégude-de-Mazenc;20202
26046;Bellecombe-Tarendol;N/A
26047;Bellegarde-en-Diois;N/A
26048;Bénivay-Ollon;N/A
26049;Bésayes;21427
26050;Bésignan;N/A
26051;Bézaudun-sur-Bîne;N/A
26052;Bonlieu-sur-Roubion;20539
26054;Bouchet;20406
26055;Boulc;14238
26056;Bourdeaux;17328
26057;Bourg-de-Péage;18979
26058;Bourg-lès-Valence;19714
26059;Bouvante;18902
26060;Bouvières;15532
26061;Bren;20397
26062;Brette;N/A
26063;Buis-les-Baronnies;18542
26064;Chabeuil;22021
26065;Chabrillan;21662
26066;Le Chaffal;N/A
26067;Chalancon;N/A
26068;Le Chalon;20018
26069;Chamaloc;18434
26070;Chamaret;18673
26071;Chanos-Curson;23107
26072;Chantemerle-les-Blés;21068
26073;Chantemerle-lès-Grignan;21314
26074;La Chapelle-en-Vercors;20329
26075;La Charce;N/A
26076;Charens;N/A
26077;Charmes-sur-l'Herbasse;21565
26078;Charols;19193
26079;Charpey;21578
26080;Chastel-Arnaud;N/A
26081;Châteaudouble;22307
26082;Châteauneuf-de-Bordette;N/A
26083;Châteauneuf-de-Galaure;19128
26084;Châteauneuf-sur-Isère;21439
26085;Châteauneuf-du-Rhône;20499
26086;Châtillon-en-Diois;18628
26087;Châtillon-Saint-Jean;20271
26088;Chatuzange-le-Goubet;21809
26089;Chaudebonne;N/A
26090;La Chaudière;N/A
26091;Chauvac-Laux-Montaux;N/A
26092;Chavannes;20991
26093;Clansayes;23645
26094;Claveyson;19137
26095;Cléon-d'Andran;19510
26096;Clérieux;20335
26097;Cliousclat;21961
26098;Cobonne;17307
26099;Colonzelle;19891
26100;Combovin;21089
26101;Comps;19091
26102;Condillac;19721
26103;Condorcet;17109
26104;Cornillac;N/A
26105;Cornillon-sur-l'Oule;N/A
26106;La Coucourde;19384
26107;Crépol;19042
26108;Crest;18293
26110;Crozes-Hermitage;23030
26111;Crupies;N/A
26112;Curnier;18131
26113;Die;18720
26114;Dieulefit;19561
26115;Divajeu;20227
26116;Donzère;19056
26117;Échevis;N/A
26118;Épinouze;20501
26119;Érôme;19521
26121;Espeluche;22067
26122;Espenel;17812
26123;Establet;N/A
26124;Étoile-sur-Rhône;21470
26125;Eurre;21940
26126;Eygalayes;N/A
26127;Eygaliers;N/A
26128;Eygluy-Escoulin;N/A
26129;Eymeux;21568
26130;Eyroles;N/A
26131;Eyzahut;21588
26133;Fay-le-Clos;19250
26134;Félines-sur-Rimandoule;N/A
26135;Ferrassières;17296
26136;Val-Maravel;N/A
26137;Francillon-sur-Roubion;17120
26138;La Garde-Adhémar;24142
26139;Génissieux;24976
26140;Geyssans;22118
26141;Gigors-et-Lozeron;15076
26142;Glandage;N/A
26143;Le Grand-Serre;17612
26144;Grane;20827
26145;Les Granges-Gontardes;22594
26146;Grignan;21751
26147;Gumiane;N/A
26148;Hauterives;20449
26149;Hostun;21544
26150;Izon-la-Bruisse;N/A
26152;Jonchères;N/A
26153;Laborel;N/A
26154;Lachau;14689
26155;Lapeyrouse-Mornay;19243
26156;Larnage;22104
26157;La Laupie;20003
26159;Laval-d'Aix;19435
26160;Laveyron;18345
26161;Lemps;N/A
26162;Lens-Lestang;19225
26163;Léoncel;N/A
26164;Lesches-en-Diois;N/A
26165;Livron-sur-Drôme;19844
26166;Loriol-sur-Drôme;18899
26167;Luc-en-Diois;17970
26168;Lus-la-Croix-Haute;17307
26169;Malataverne;22628
26170;Malissard;24399
26171;Manas;20497
26172;Manthes;19309
26173;Marches;21741
26174;Margès;20593
26175;Marignac-en-Diois;17216
26176;Marsanne;21687
26177;Marsaz;21089
26178;Menglon;19361
26179;Mercurol-Veaunes;23172
26180;Mérindol-les-Oliviers;16460
26181;Mévouillon;17327
26182;Mirabel-aux-Baronnies;19754
26183;Mirabel-et-Blacons;20684
26184;Miribel;19740
26185;Mirmande;23168
26186;Miscon;N/A
26188;Mollans-sur-Ouvèze;17541
26189;Montauban-sur-l'Ouvèze;N/A
26190;Montaulieu;N/A
26191;Montboucher-sur-Jabron;22501
26192;Montbrison-sur-Lez;19849
26193;Montbrun-les-Bains;17568
26194;Montchenu;19451
26195;Montclar-sur-Gervanne;20356
26196;Montéléger;24591
26197;Montélier;23825
26198;Montélimar;19082
26199;Montferrand-la-Fare;N/A
26200;Montfroc;N/A
26201;Montguers;N/A
26202;Montjoux;18614
26203;Montjoyer;20915
26204;Montlaur-en-Diois;19863
26205;Montmaur-en-Diois;N/A
26206;Montmeyran;22986
26207;Montmiral;18045
26208;Montoison;21670
26209;Montréal-les-Sources;N/A
26210;Montrigaud;18743
26211;Montségur-sur-Lauzon;21484
26212;Montvendre;22559
26213;Moras-en-Valloire;20205
26214;Mornans;N/A
26215;La Motte-Chalancon;16668
26216;La Motte-de-Galaure;19027
26217;La Motte-Fanjas;21350
26218;Mours-Saint-Eusèbe;22311
26219;Mureils;18554
26220;Nyons;18672
26221;Omblèze;N/A
26222;Orcinas;N/A
26223;Oriol-en-Royans;20356
26224;Ourches;20450
26225;Parnans;20020
26226;Le Pègue;20499
26227;Pelonne;N/A
26228;Pennes-le-Sec;N/A
26229;La Penne-sur-l'Ouvèze;N/A
26231;Peyrins;21857
26232;Peyrus;23232
26233;Piégon;17434
26234;Piégros-la-Clastre;20599
26235;Pierrelatte;18347
26236;Pierrelongue;16704
26238;Les Pilles;13983
26239;Plaisians;14678
26240;Plan-de-Baix;14837
26241;Le Poët-Célard;17356
26242;Le Poët-en-Percip;N/A
26243;Le Poët-Laval;20789
26244;Le Poët-Sigillat;14202
26245;Pommerol;N/A
26246;Ponet-et-Saint-Auban;20424
26247;Ponsas;21474
26248;Pontaix;18720
26249;Pont-de-Barret;18047
26250;Pont-de-l'Isère;20247
26251;Portes-en-Valdaine;20852
26252;Portes-lès-Valence;19199
26253;Poyols;N/A
26254;Pradelle;N/A
26255;Les Prés;N/A
26256;Propiac;18307
26257;Puygiron;21254
26258;Puy-Saint-Martin;20655
26259;Ratières;20210
26261;Réauville;20257
26262;Recoubeau-Jansac;18865
26263;Reilhanette;15956
26264;Rémuzat;17486
26266;Rimon-et-Savel;N/A
26267;Rioms;N/A
26268;Rochebaudin;20063
26269;Rochebrune;N/A
26270;Rochechinard;20638
26271;La Roche-de-Glun;22291
26272;Rochefort-en-Valdaine;22600
26273;Rochefort-Samson;21746
26274;Rochefourchat;N/A
26275;Rochegude;22493
26276;Roche-Saint-Secret-Béconne;18120
26277;La Roche-sur-Grane;19520
26278;La Roche-sur-le-Buis;16307
26279;La Rochette-du-Buis;N/A
26281;Romans-sur-Isère;17848
26282;Romeyer;19900
26283;Rottier;N/A
26284;Roussas;24078
26285;Rousset-les-Vignes;21716
26286;Roussieux;N/A
26287;Roynac;21266
26288;Sahune;17923
26289;Saillans;18674
26290;Saint-Agnan-en-Vercors;16371
26291;Saint-Andéol;N/A
26292;Saint-Auban-sur-l'Ouvèze;20104
26293;Saint-Avit;19723
26294;Saint-Bardoux;22082
26295;Saint-Barthélemy-de-Vals;20164
26296;Saint-Benoit-en-Diois;N/A
26297;Saint-Bonnet-de-Valclérieux;18388
26298;Saint-Christophe-et-le-Laris;19050
26299;Sainte-Croix;17882
26300;Saint-Dizier-en-Diois;N/A
26301;Saint-Donat-sur-l'Herbasse;20091
26302;Sainte-Eulalie-en-Royans;19868
26303;Sainte-Euphémie-sur-Ouvèze;N/A
26304;Saint-Ferréol-Trente-Pas;15480
26305;Saint-Gervais-sur-Roubion;20222
26306;Sainte-Jalle;15980
26307;Saint-Jean-en-Royans;19160
26308;Saint-Julien-en-Quint;16180
26309;Saint-Julien-en-Vercors;18583
26310;Saint-Laurent-d'Onay;18362
26311;Saint-Laurent-en-Royans;19424
26312;Saint-Marcel-lès-Sauzet;22134
26313;Saint-Marcel-lès-Valence;21524
26314;Saint-Martin-d'Août;18246
26315;Saint-Martin-en-Vercors;17185
26316;Saint-Martin-le-Colonel;20617
26317;Saint-Maurice-sur-Eygues;17858
26318;Saint-May;N/A
26319;Saint-Michel-sur-Savasse;19492
26320;Saint-Nazaire-en-Royans;18978
26321;Saint-Nazaire-le-Désert;16508
26322;Saint-Pantaléon-les-Vignes;22092
26323;Saint-Paul-lès-Romans;21196
26324;Saint-Paul-Trois-Châteaux;21882
26325;Saint-Rambert-d'Albon;17341
26326;Saint-Restitut;25232
26327;Saint-Roman;19496
26328;Saint-Sauveur-en-Diois;N/A
26329;Saint-Sauveur-Gouvernet;16971
26330;Saint-Sorlin-en-Valloire;19745
26331;Saint-Thomas-en-Royans;20096
26332;Saint-Uze;18810
26333;Saint-Vallier;17264
26334;Salettes;19419
26335;Salles-sous-Bois;18475
26336;Saou;18049
26337;Saulce-sur-Rhône;19118
26338;Sauzet;22999
26339;Savasse;23677
26340;Séderon;16206
26341;Serves-sur-Rhône;20661
26342;Solérieux;23637
26343;Souspierre;N/A
26344;Soyans;20642
26345;Suze-la-Rousse;21323
26346;Suze;21607
26347;Tain-l'Hermitage;19534
26348;Taulignan;18887
26349;Tersanne;21275
26350;Teyssières;N/A
26351;Les Tonils;N/A
26352;La Touche;21565
26353;Les Tourrettes;19479
26354;Treschenu-Creyers;17275
26355;Triors;21717
26356;Truinas;14630
26357;Tulette;18658
26358;Upie;22962
26359;Vachères-en-Quint;N/A
26360;Valaurie;23659
26361;Valdrôme;13611
26362;Valence;18453
26363;Valouse;N/A
26364;Vassieux-en-Vercors;17600
26365;Vaunaveys-la-Rochette;22035
26367;Venterol;19755
26368;Vercheny;17518
26369;Verclause;N/A
26370;Vercoiran;18327
26371;Véronne;N/A
26372;Vers-sur-Méouge;N/A
26373;Vesc;17130
26374;Villebois-les-Pins;N/A
26375;Villefranche-le-Château;N/A
26376;Villeperdrix;15673
26377;Vinsobres;21046
26378;Volvent;N/A
26379;Granges-les-Beaumont;20790
26380;Gervans;20028
26381;Jaillans;20891
26382;Saint-Vincent-la-Commanderie;22091
27001;Aclou;19440
27002;Acon;22353
27003;Acquigny;23594
27004;Aigleville;21931
27005;Ailly;23690
27006;Aizier;24809
27008;Alizay;21125
27009;Ambenay;17709
27010;Amécourt;19550
27011;Amfreville-Saint-Amand;21989
27012;Amfreville-les-Champs;22697
27013;Amfreville-sous-les-Monts;22868
27014;Amfreville-sur-Iton;24379
27015;Andé;22279
27016;Les Andelys;18340
27017;Angerville-la-Campagne;22902
27018;Appeville-Annebault;20222
27019;Armentières-sur-Avre;19534
27020;Arnières-sur-Iton;21979
27021;Asnières;21548
27022;Le Val d'Hazey;19325
27023;Aulnay-sur-Iton;23592
27025;Autheuil-Authouillet;22368
27026;Authevernes;24292
27027;Les Authieux;22358
27028;Authou;19693
27031;Aviron;26547
27032;Chambois;23018
27033;Bacquepuis;22183
27034;Bacqueville;20525
27035;Bailleul-la-Vallée;21539
27036;Bâlines;20238
27037;Barc;21004
27038;Les Barils;18840
27039;Barneville-sur-Seine;21317
27040;Barquet;21000
27042;Barville;N/A
27043;Les Baux-de-Breteuil;18757
27044;Les Baux-Sainte-Croix;24206
27045;Bazincourt-sur-Epte;22903
27046;Bazoques;20628
27047;Beaubray;20798
27048;Beauficel-en-Lyons;21043
27049;Mesnil-en-Ouche;18988
27050;Beaumontel;22298
27051;Beaumont-le-Roger;18793
27052;Le Bec-Hellouin;22773
27053;Le Bec-Thomas;24809
27054;Bémécourt;19474
27055;Bérengeville-la-Campagne;22008
27056;Bernay;18509
27057;Bernienville;23259
27059;Bernouville;20282
27061;Berthouville;21582
27062;Les Monts du Roumois;23939
27063;Berville-la-Campagne;19989
27064;Berville-sur-Mer;20101
27065;Beuzeville;19366
27066;Bézu-la-Forêt;18870
27067;Bézu-Saint-Éloi;22195
27068;Bois-Anzeray;17792
27069;Bois-Arnault;20263
27070;Boisemont;20084
27071;Le Bois-Hellain;20376
27072;Bois-Jérôme-Saint-Ouen;24158
27073;Bois-le-Roi;21995
27074;Boisney;20889
27075;Bois-Normand-près-Lyre;17788
27076;Boisset-les-Prévanches;22683
27077;Boissey-le-Châtel;20266
27078;La Boissière;25322
27079;Boissy-Lamberville;20034
27081;Boncourt;24880
27082;La Bonneville-sur-Iton;19510
27083;Bonneville-Aptot;21545
27085;Flancourt-Crescy-en-Roumois;21117
27089;Thénouville;23428
27090;Bosroumois;23354
27091;Bosgouet;23020
27094;Bosquentin;21843
27095;Bosrobert;22048
27096;Les Bottereaux;19621
27097;Bouafles;22427
27098;Bouchevilliers;N/A
27099;Le Boulay-Morin;24131
27100;Boulleville;20965
27101;Bouquelon;21072
27102;Bouquetot;23332
27103;Bourg-Achard;21392
27104;Bourg-Beaudouin;22504
27105;Grand Bourgtheroulde;22194
27106;Bournainville-Faverolles;20395
27107;Bourneville-Sainte-Croix;21111
27108;Bourth;19611
27109;Bray;20052
27110;Brestot;21709
27111;Bretagnolles;21354
27112;Breteuil;18149
27113;Brétigny;19731
27114;Breuilpont;23028
27115;Breux-sur-Avre;22938
27116;Brionne;17983
27117;Broglie;18304
27118;Brosville;22445
27119;Bueil;22660
27120;Burey;21705
27123;Caillouet-Orgeville;22456
27124;Cailly-sur-Eure;23323
27125;Calleville;21846
27126;Campigny;21855
27127;Canappeville;22082
27129;Caorches-Saint-Nicolas;21936
27130;Capelle-les-Grands;19272
27132;Caugé;24398
27133;Caumont;26210
27134;Cauverville-en-Roumois;20328
27135;Cesseville;21983
27136;Chaignes;24086
27137;Chaise-Dieu-du-Theil;20758
27138;Chamblac;19656
27139;Chambord;20339
27140;Chambray;23697
27141;Champ-Dolent;N/A
27142;Champenard;22942
27143;Champignolles;N/A
27144;Champigny-la-Futelaye;21557
27146;La Chapelle-Bayvel;19522
27147;La Chapelle-du-Bois-des-Faulx;23800
27148;La Chapelle-Gauthier;18206
27149;La Chapelle-Hareng;21852
27151;Charleval;20796
27152;Château-sur-Epte;21860
27153;Chauvincourt-Provemont;19959
27154;Chavigny-Bailleul;21290
27155;Chennebrun;N/A
27156;Chéronvilliers;19807
27157;Marbois;19988
27158;Cierrey;23708
27161;Claville;22766
27162;Collandres-Quincarnon;19645
27163;Colletot;23304
27164;Combon;21782
27165;Conches-en-Ouche;18174
27167;Condé-sur-Risle;21914
27168;Connelles;23112
27169;Conteville;20687
27170;Cormeilles;17169
27171;Le Cormier;21896
27173;Corneville-la-Fouquetière;20909
27174;Corneville-sur-Risle;21767
27175;Corny;21532
27176;Coudray;17184
27177;Coudres;21695
27179;Courbépine;20793
27180;Courcelles-sur-Seine;21444
27181;Courdemanche;21880
27182;Courteilles;23298
27183;La Couture-Boussey;21963
27184;Crasville;22869
27185;Crestot;20117
27187;Criquebeuf-la-Campagne;21054
27188;Criquebeuf-sur-Seine;24148
27189;La Croisille;21960
27190;Croisy-sur-Eure;27785
27191;Clef Vallée d'Eure;22296
27192;Crosville-la-Vieille;23124
27193;Croth;20958
27194;Cuverville;19202
27196;Les Damps;23086
27198;Mesnils-sur-Iton;20093
27199;Dangu;21706
27200;Dardez;23811
27201;Daubeuf-la-Campagne;24078
27202;Daubeuf-près-Vatteville;21714
27203;Douains;25550
27204;Doudeauville-en-Vexin;22666
